/MONTHLY/
 1430  29  29 174 174 174  29  29  29 101 101 101  29  999
 1431  40 107  34   8  22 114  57 106 172 119 145  76 1000
 1432 116 116  67  67  67  83  83  83  67  67  67 116  999
 1433   0   0   0   0   0   0 333 333 333   0   0   0  999
 1434 116 116  50  50  50  50  50  50 116 116 116 116  996
 1435  89  76  89  89  78  79  88  87  89  73  76  88 1001
 1436   0   0   0   0   0   0 500 500   0   0   0   0 1000
 1437   0   0   0   0   0   0   0 370 630   0   0   0 1000
 1438  80  80  87  87  87  93  93  93  73  73  73  80  999
 1439  77  77  90  90  90  93  93  93  73  73  73  77  999
 1440   0   0 110 110 110 113 113 113 110 110 110   0  999
 1441  33  33  83  83  83 116 116 116 100 100 100  33  996
 1442  97  97 146 146 146  60  60  60  30  30  30  97  999
 1443  50  50 176 176 176  50  50  50  57  57  57  50  999
 1444 400   0   0   0   0   0   0   0   0   0 200 400 1000
 1445 167 167  83  83  83  83  83  83   0   0   0 167  999
 1446 100   0 100 100 100 100 100 100 100 100 100   0 1000
 1447   0   0   0   0   0   0 250 500 250   0   0   0 1000
 1448   0   0   0   0   0   0   0 200 600 200   0   0 1000
 1449 231 231  74  74  74  19  19  19   9   9   9 231  999
 1450 251 251  56  56  56  15  15  15  11  11  11 251  999
 1451  77  72  72  85  79  82  75 104 113  99  86  54  998
 1452 100 100 100   0   0   0   0   0 100 200 200 200 1000
 1453  90  90  90  90  80  70  70  70  80  90  90  90 1000
 1454 120 110  90  90  90  30  30  30  90  90 110 120 1000
 1455  84  84  83  83  83  83  83  83  83  83  84  84 1000
 1456  19   0  88 120 327  32  25  50 113  25 113  88 1000
 1457  78  78 121 121 121  37  37  37  98  98  98  78 1002
 1458  50  50  67  67  67 116 116 116 100 100 100  50  999
 1459   9   6   0   0   1   5 128 247 294 272  36   1  999
 1460  75  75  86  86  86  89  89  89  82  82  82  75  996
 1461  47  47   0   0   0 286 286 286   0   0   0  47  999
 1462  82  82  43  43  43 208 208 208   0   0   0  82  999
 1463  94  94  93  94  93  94  93  94  93  94  64   0 1000
 1464 140 140  93  93  93  40  40  40  60  60  60 140  999
 1465  23  23 216 216 216   7   7   7  87  87  87  23  999
 1466  53  53  83  83  83  53  53  53 144 144 144  53  999
 1467  77  77  93  93  93  77  77  77  87  87  87  77 1002
 1468  50  50  70  70  70 106 106 106 106 106 106  50  996
 1469 105 118  80  83  85  78  64  59  65  39 117 107 1000
 1470  23  23  87  87  87  73  73  73 150 150 150  23  999
 1471  84  84  62  62  62  87  87  87 100 100 100  84  999
 1472 160 160 160 160   0   0   0   0   0  40 160 160 1000
 1473  70 132  71  73  74  74  72 148  80  98  52  56 1000
 1474  70 132  71  74  74  74  72 148  80  98  52  56 1001
 1475   0   0   0   0 291 303 121 170 115   0   0   0 1000
 1476  57  57  13  13  13  43  43  43 220 220 220  57  999
 1477  77  77  63  63  63  87  87  87 106 106 106  77  999
 1478  28  46  20  51  82  31  23 197 133  59 104 226 1000
 1479  20  40  80 100 120 140 140 120 100  80  40  20 1000
 1480  50  80 120 120 120 120 110 100  90  40  30  20 1000
 1481  77  77  83  83  83  83  83  83  90  90  90  77  999
 1482  57  57  87  87  87  80  80  80 110 110 110  57 1002
 1483  60  60  83  83  83  57  57  57 133 133 133  60  999
 1484  60  60  67  67  67  40  40  40 166 166 166  60  999
 1485  87  87  90  90  90 100 100 100  57  57  57  87 1002
 1486 200 200   0   0   0  70 120  50 160   0   0 200 1000
 1487  47  47  47  47  47  47  47 479  47  48  47  47  997
 1488  67  67  83  83  83  90  90  90  93  93  93  67  999
 1489  37  37 130 130 130  67  67  67 100 100 100  37 1002
 1490  80  80  57  57  57 100 100 100  97  97  97  80 1002
 1491  32  32  91  91  91 102 102 102 107 107 107  32  996
 1492  48  58 106  68 148 227 101 122  11  63  16  32 1000
 1493 117  20  89  93  95  87  71  66  72  40 130 119  999
 1494  75  75  68  68  68  68  68  68 122 122 122  75  999
 1495  28  28  55  55  55 227 227 227  23  23  23  28  999
 1496  70  70  90  90  90  63  63  63 110 110 110  70  999
 1497  50  50  90  90  90 103 103 103  90  90  90  50  999
 1498  92  92  92  92  88  88  84  20  88  88  88  88 1000
 1499  40  40 140 140 140  63  63  63  90  90  90  40  999
 1500 199 186 175 150 140 150   0   0   0   0   0   0 1000
 1501   0   0   0   0   0   0 124 133 119 159 210 255 1000
 1502  46  71  68  65 128 116  94 137  75  95  64  42 1001
 1503   0   0   0   0  50 100 250 300 200  50  50   0 1000
 1504  90  90 116 116 116  33  33  33  93  93  93  90  996
 1505  83  83  90  90  90  93  93  93  67  67  67  83  999
 1506  50  50  63  63  63 167 167 167  53  53  53  50  999
 1507  41  41  84 108  91  93 100 102  98 100  79  65 1002
 1508  75  88  88  88  88  88  88  88  88  88  71  62 1000
 1509  75  88  88  88  88  88  88  88  88  88  75  62 1004
 1510  93  93  53  53  53  93  93  93  93  93  93  93  996
 1511   0   0   0   0   0   0   0   0 333 667   0   0 1000
 1512   0   0   0   0   0   0   0 160 330 300 180  30 1000
 1513 100 100  33  33  33 133 133 133  67  67  67 100  999
 1514  66  66  66  66 107 107 107 107 107  66  66  66  997
 1515   0   0   0   0  50 150 300 400 100   0   0   0 1000
 1516  40  40 160 160 160  97  97  97  37  37  37  40 1002
 1517 184 155 155  79  60  63  33  18  28  28  56 141 1000
 1518 233 113 119  81  63  64  38  28  38  39  62 122 1000
 1519  78  81  71  79  89  99  94  93  95  88  80  54 1001
 1520  90  90  93  93  93  80  80  80  70  70  70  90  999
 1521  83  83  77  77  77  73  73  73 100 100 100  83  999
 1522  80  80  77  77  77  77  77  77 100 100 100  80 1002
 1523  83  83  80  80  80  77  77  77  93  93  93  83  999
 1524  42  42   0   0   0   0   0   0 291 291 291  42  999
 1525 152   0   0   0   0   0   0   0   0 205 330 313 1000
 1526 124  29   0   0   0   0   0   0   0 209 322 316 1000
 1527 260   0   0   0   0   0   0   0   0 120 320 300 1000
 1528 169   0   0   0   0   0   0   0   0 165 342 324 1000
 1529 113 113   0   0   0   0   0   0 220 220 220 113  999
 1530  89  89  78  78  78  67  67  67 100 100 100  89 1002
 1531 126 126   7   7   7   0   0   0 200 200 200 126  999
 1532  23  23 250 250 250  30  30  30  30  30  30  23  999
 1533 103 103 116 116 116  57  57  57  57  57  57 103  999
 1534  80  80  77  77  77  73  73  73 103 103 103  80  999
 1535  90  90  43  43  43  57  57  57 143 143 143  90  999
 1536 100 100 100 100 100  50  50  50  50 100 100 100 1000
 1537 110 110  70  70  70  73  73  73  80  80  80 110  999
 1538 116 116  63  63  63  50  50  50 103 103 103 116  996
 1539 106 106  43  43  43   7   7   7 177 177 177 106  999
 1540   0   0  17   0   4  60 149 430 340   0   0   0 1000
 1541  67  67  93  93  93  73  73  73 100 100 100  67  999
 1542  83  83  73  73  73  97  97  97  80  80  80  83  999
 1543  73  73  77  77  77  90  90  90  93  93  93  73  999
 1544 100 100  73  73  73  70  70  70  90  90  90 100  999
 1545 193 142 161 112  85   0   0   0   0  42 117 148 1000
 1546  79  62  83 101  74  89  83  85  99  92  88  64  999
 1547   0   0   0   0   0 190 270 270 270   0   0   0 1000
 1548  80  80  80  80  80  80 100 100  80  80  80  80 1000
 1549 105  94  90  79  75  63  82  69  64  77  89 114 1001
 1550  71  71  71 102  82  82  82  82  82 102 102  71 1000
 1551  70  70  70 100 100  80  80  80  80 100 100  70 1000
 1552  83  83  83  83  83  83  83  83  84  84  84  84 1000
 1553 178 178 125 125 125   9   9   9  21  21  21 178  999
 1554 106 106 106  97  97  97  68  68  68  61  61  61  996
 1555  90  90  90  88  88  88  92  92  92  62  62  62  996
 1556 250   0   0   0   0   0   0   0   0   0 380 370 1000
 1557   0   0   0   0   0   0   0   0   0 110 690 200 1000
 1558 100 100 133 133 133  67  67  67  33  33  33 100  999
 1559  60  60  90  90  90 123 123 123  60  60  60  60  999
 1560   0   0 111 111 111 111 111 111 111 111 111   0  999
 1561   0 100 100   0  50 100 150 150 100  50 100 100 1000
 1562 100 120 120  80  60  70 100  90  90  40  60  70 1000
 1563  64  57  76  92  95 113 114 114  91  78  61  45 1000
 1564   0   0   0   0   0   0 400 400 200   0   0   0 1000
 1565   0   0   0   0   0   0   0   0 150 300 300 250 1000
 1566  94  94  59  59  59  77  77  77 104 104 104  94 1002
 1567  70  70 153 153 153  45  45  45  65  65  65  70  999
 1568  13  13 165 165 165  27  27  27 128 128 128  13  999
 1569  73  73  40  40  40 140 140 140  80  80  80  73  999
 1570  90  90  63  63  63 127 127 127  53  53  53  90  999
 1571   0   0  33  33  33 267 267 267  33  33  33   0  999
 1572  31  31 243 243 243  17  17  17  42  42  42  31  999
 1573 150 150  77  77  77   3   3   3 103 103 103 150  999
 1574   0   0   0   6  60 272 198 210  88  96  60  10 1000
 1575   3   3 110 110 110 110 110 110 110 110 110   3  999
 1576 116 116  83  83  83  67  67  67  67  67  67 116  999
 1577  67  67 193 193 193   0   0   0  73  73  73  67  999
 1578  93  93  73  73  73 116 116 116  50  50  50  93  996
 1579 116 116 100 100 100  33  33  33  83  83  83 116  996
 1580  60  60  77  77  77  83  83  83 113 113 113  60  999
 1581  20  20  20  20  20  20  20  40 740  40  20  20 1000
 1582  87  87 116 116 116  40  40  40  90  90  90  87  999
 1583  90  90 140 140 140  30  30  30  73  73  73  90  999
 1584  93  93 160 160 160  10  10  10  70  70  70  93  999
 1585 110 110 126 126 126  20  20  20  77  77  77 110  999
 1586 167 167  33  33  33 100 100 100  33  33  33 167  999
 1587   0   0 223 223 223   0   0   0 110 110 110   0  999
 1588  83  83  93  93  93  80  80  80  77  77  77  83  999
 1589  57  57  90  90  90 103 103 103  83  83  83  57  999
 1590 116 116  63  63  63  53  53  53 100 100 100 116  996
 1591  65  84  84  92  88 108 111  98  76  85  72  37 1000
 1592  50 100  50  50 100 150 150 150  50  50  50  50 1000
 1593  63  63  73  73  73 130 130 130  67  67  67  63  999
 1594  33  33 134 134 134 134 134 134  33  33  33  33 1002
 1595 137 137 137 137 137   0   0   0  60  60  60 137 1002
 1596  47  47 141 141 141 125 125 125  20  20  20  47  999
 1597   0   0   0   0   0   0   0 250 500 250   0   0 1000
 1598  90  82  85  92  95  80  89  81  65  81  71  88  999
 1599  87  87 106 106 106  60  60  60  80  80  80  87  999
 1600  67  67  67  22  22  22  92  92  92 152 152 152  999
 1601  66  66  66 109 109 109 142 142 142  16  16  16  999
 1602  33  33  33 218 218 218  33  33  33  50  50  50 1002
 1603  90  90  90 146 146 146  43  43  43  54  54  54  999
 1604  93  93 100 100 100  40  40  40 100 100 100  93  999
 1605   3   3  31  31  31  51  51  51 249 249 249   3 1002
 1606 125 125 125 125 125   0   0   0   0 125 125 125 1000
 1607  38  38  38  38  50 187 187 187  75  75  50  38 1001
 1608 125 125   3  60  17  36  10 116  36 170 200 103 1001
 1609  73  73  67  67  67  93  93  93 100 100 100  73  999
 1610  67  67 100 100 100 140 140 140  27  27  27  67 1002
 1611   0   0   0  13  13  13  79  79  79 241 241 241  999
 1612 147 147 147  75  75  75  47  47  47  64  64  64  999
 1613 120 120 120  79  79  79  57  57  57  77  77  77  999
 1614 219 219 219  14  14  14  43  43  43  57  57  57  999
 1615  47  47 186 186 186  50  50  50  50  50  50  47  999
 1616 100 100 106 106 106  43  43  43  83  83  83 100  996
 1617   0  70  85  83  75  93  27  52 454   4  13  45 1001
 1618   0   0   0   0   0   0   0 250 500 125 125   0 1000
 1619 167 167  50  50  50  33  33  33  83  83  83 167  999
 1620 176 176 176  71  71  71  38  38  38  49  49  49 1002
 1621 236 236 236  36  36  36  36  36  36  25  25  25  999
 1622 116 116   0   0   0  17  17  17 200 200 200 116  999
 1623   0   0 230 230 230  90  90  90  13  13  13   0  999
 1624  33  33 133 133 133 100 100 100  67  67  67  33  999
 1625  30  30  30  30  30  90 200 200 200 100  30  30 1000
 1626   0   0   0   0   0   0 200 200 200 200 200   0 1000
 1627  67  67 133 133 133  67  67  67  67  67  67  67 1002
 1628  45  45  44  44  44  44  44  44 200 200 200  45  999
 1629 110 110 166 166 166   0   0   0  57  57  57 110  999
 1630 133 133 200 200 200   0   0   0   0   0   0 133  999
 1631 133 133 160 160 160   0   0   0  40  40  40 133  999
 1632 147 147 147 147 147   0   0   0  40  40  40 147 1002
 1633  57  57  57  57  57  10  10  10 210 210 210  57 1002
 1634 113 113  37  37  37 110 110 110  73  73  73 113  999
 1635  67  68  68  68  99  99  99  99  99  99  68  67 1000
 1636 150 150  93  93  93  50  50  50  40  40  40 150  999
 1637  70  70 123 123 123  70  70  70  70  70  70  70  999
 1638  67  67  83  83  83 116 116 116  67  67  67  67  999
 1639  67  67  67  88  88  88  91  91  91  88  88  88 1002
 1640  65  65  65  88  88  88  90  90  90  90  90  90  999
 1641  76  76  76  70  70  70  94  94  94  93  93  93  999
 1642  76  76  76  71  71  71  93  93  93  93  93  93  999
 1643   0   0   0   0   0   0   0   0   0   0   01000 1000
 1644 121 121 121  91  91  91  61  61  61  61  61  61 1002
 1645   0   0 267 267 267  33  33  33  33  33  33   0  999
 1646   0   0 103 103 103 100 100 100 130 130 130   0  999
 1647  33  33  50  50  50  50  50  50 200 200 200  33  999
 1648  70  94 100  87  90  84  80  70  80  77  84  84 1000
 1649   0   0 110 110 110 111 111 111 111 111 111   0  996
 1650  56  56 171 171 171  54  54  54  52  52  52  56  999
 1651 193 193  17  17  17 110 110 110  13  13  13 193  999
 1652  80  80  87  87  87  83  83  83  83  83  83  80  999
 1653  93  93 116 116 116  60  60  60  63  63  63  93  996
 1654  80  80  87  87  87  87  87  87  80  80  80  80 1002
 1655  50  50 100 100 100 103 103 103  80  80  80  50  999
 1656  83  83 144 144 144  83  83  83  23  23  23  83  999
 1657  63  63  73  73  73  33  33  33 164 164 164  63  999
 1658 173 173  47  47  47  37  37  37  77  77  77 173 1002
 1659  60  60 103 103 103  93  93  93  77  77  77  60  999
 1660 200 200 200 200   0   0   0   0   0   0   0 200 1000
 1661   0   0  67  67  67 133 133 133 133 133 133   0  999
 1662  50  50  50  50  50  93  93  93 140 140 140  50  999
 1663  80  80  89  89  89  86  86  86  77  77  77  80  996
 1664  80  80  89  89  89  86  86  86  79  79  79  80 1002
 1665  27  27  97  97  97 186 186 186  23  23  23  27  999
 1666 116 116  60  60  60  80  80  80  77  77  77 116  999
 1667   0   0   0   0   0 189 189 189 145 145 145   0 1002
 1668  90  90  73  73  73  20  20  20 150 150 150  90  999
 1669 166 166  67  67  67  50  50  50  50  50  50 166  999
 1670  33  33   0   0   0 150 150 150 150 150 150  33  999
 1671  83  83  50  50  50 133 133 133  67  67  67  83  999
 1672  80  80  63  63  63 143 143 143  47  47  47  80  999
 1673   0   0  87  87  87 203 203 203  43  43  43   0  999
 1674   0   0 110 110 110 110 110 110 113 113 113   0  999
 1675  87  87  83  83  83  77  77  77  87  87  87  87 1002
 1676   0   0   0   0   0 311 311 311  22  22  22   0  999
 1677 137 137  30  30  30  30  30  30 137 137 137 137 1002
 1678 167 167  43  43  43 102 102 102  21  21  21 167  999
 1679 111 111 111 111 111   0   0   0 111 111 111 111  999
 1680 166 166  83  83  83  17  17  17  67  67  67 166  999
 1681   0   0   0   0   0   0   0   0   0 272 421 307 1000
 1682 233 233  50  50  50  23  23  23  27  27  27 233  999
 1683 216 216  50  50  50  17  17  17  50  50  50 216  999
 1684 167 167  73  73  73  20  20  20  73  73  73 167  999
 1685  40  40  40 114 114 114 114 114 114 114  40  40  998
 1686   0   0   0   0   0   0   0 200 300 240 260   0 1000
 1687 114 114  24  24  24  59  59  59 136 136 136 114  999
 1688 280 280   0   0   0  20  20  20  33  33  33 280  999
 1689 110 110 110 110 110 110 110 110   3   3   3 110  999
 1690  37  37  37  37  37  37  37  37 223 223 223  37 1002
 1691  70  70  88  88  88 106 106 106  70  70  70  70 1002
 1692   0   0   0   0   0 133 133 133 200 200 200   0  999
 1693   0   0   0 333 333 333   0   0   0   0   0   0  999
 1694  67  67  33  33  33 100 100 100 133 133 133  67  999
 1695 196 196  70  70  70  37  37  37  30  30  30 196  999
 1696 123 123  87  87  87 106 106 106  17  17  17 123  999
 1697 120 120  90  90  90  33  33  33  90  90  90 120  999
 1698 293 293  40  40  40   0   0   0   0   0   0 293  999
 1699 166 166  50  50  50  50  50  50  67  67  67 166  999
 1700 100 100  67  67  67  93  93  93  73  73  73 100  999
 1701   0   0 113 113 113 110 110 110 110 110 110   0  999
 1702  60  60 100 100 100  97  97  97  77  77  77  60 1002
 1703  67  67  67  67  67  67  67  67 133 133 133  67 1002
 1704 110 110 110 110 110 113 113 113   0   0   0 110  999
 1705 116 116  70  70  70  77  77  77  70  70  70 116  999
 1706  73  73  83  83  83  93  93  93  83  83  83  73  996
 1707  87  87 133 133 133  73  73  73  40  40  40  87  999
 1708  50  50 100 100 100  83  83  83 100 100 100  50  999
 1709   0   0 250 167   0 333   0 250   0   0   0   0 1000
 1710  96  91  86  74  84  86  62  84  84  62  81 110 1000
 1711  90  80  80  90  80  80  90  80  80  90  80  80 1000
 1712  73 111  68 109 100 121  98 100  14  82  63  60  999
 1713  73 111  68 109 100 121  98 100  14  81  63  60  998
 1714  15  15  15 121 121 121 116 116 116  82  82  82 1002
 1715   0   0   0   0   0   0 100 200 200 200 200 100 1000
 1716  78  78  75  75  75 128 128 128  52  52  52  78  999
 1717   0   0  83  83  83 200 200 200  50  50  50   0  999
 1718 118 118 118 113 113 113  34  34  34  68  68  68  999
 1719  88 124  65  76 141  87 108  76 227   0   6   0  998
 1720 134 114  15  81  95  81  89  81  70 107  67  67 1001
 1721 104  59 103  87 111  46 112 103  60  68  61  88 1002
 1722 200   0 200   0 200   0 200   0 200   0   0   0 1000
 1723   0   0 116 116 116 116 116 116 100 100 100   0  996
 1724 103 103  87  87  87  70  70  70  73  73  73 103  999
 1725  83  83  83  83  83  84  83  83  84  84  84  84 1001
 1726  83  83  83  83  83  83  83  83  84  84  84  81  997
 1727  93  93 116 116 116   0   0   0 123 123 123  93  996
 1728 108 108  75  75  75  75  75  75  75  75  75 108  999
 1729 120 120  93  93  93  60  60  60  60  60  60 120  999
 1730 280 280  33  33  33   8   8   8  12  12  12 280  999
 1731  93  93  90  90  90  77  77  77  73  73  73  93  999
 1732  16  16 121 121 121  75  75  75 120 120 120  16  996
 1733  77  77  94  94  94 139 139 139  23  23  23  77  999
 1734   0   0 180 180 180 146 146 146   8   8   8   0 1002
 1735  70  70 100 100 100  87  87  87  77  77  77  70 1002
 1736   0   0   0  11  55 150 401 306  73   4   0   0 1000
 1737   0   0   0   0   0   0 167 167 167 167 167 167 1002
 1738  74  81  89 104  52  52  67 126  96  81  89  89 1000
 1739  67  67  95  95  95  95  95  95  95  67  67  67 1000
 1740  28  28  28  28  28  28  28  28 250 250 250  28 1002
 1741  80  80  67  67  67 123 123 123  63  63  63  80  999
 1742  87  87 247 247 247   0   0   0   0   0   0  87 1002
 1743   0   0   0   0   0 110 110 110 223 223 223   0  999
 1744  53  53  83  83  83 110 110 110  87  87  87  53  999
 1745   0   0  17  17  17 166 166 166 150 150 150   0  999
 1746 200 200  50  50  50  33  33  33  50  50  50 200  999
 1747  77  77  83  83  83  90  90  90  83  83  83  77  999
 1748 150 150  17  17  17  17  17  17 150 150 150 150 1002
 1749 116 116  90  90  90  53  53  53  73  73  73 116  996
 1750  67  66  94  78 125  92 106  94  67  91  50  70 1000
 1751  70  70  93  93  93  87  87  87  83  83  83  70  999
 1752  77  77  87  87  87  83  83  83  87  87  87  77 1002
 1753  47  47  90  90  90 103 103 103  93  93  93  47  999
 1754  50  50  90  90  90 106 106 106  87  87  87  50  999
 1755 107 107 105 105 105  38  38  38  82  82  82 107  996
 1756  31  31   0   0   0   0   0   0 302 302 302  31  999
 1757 119 119  67  67  67  72  72  72  75  75  75 119  999
 1758  95  95  68  68  68  71  71  71  99  99  99  95  999
 1759 111 111  87  87  87  23  23  23 112 112 112 111  999
 1760 125 125  17  17  17  57  57  57 134 134 134 125  999
 1761  57  57  33  33  33 160 160 160  83  83  83  57  999
 1762  83  83  51  51  51 116 116 116  83  83  83  83  999
 1763  83  83 125 125 125  42  42  42  83  83  83  83  999
 1764  75  75  92  92  92  67  67  67 100 100 100  75 1002
 1765  71  71  93  93  93  68  68  68 100 100 100  71  996
 1766  59  59  80  80  80 123 123 123  71  71  71  59  999
 1767  57  57  80  80  80 123 123 123  73  73  73  57  999
 1768  67  67 100 100 100 133 133 133  33  33  33  67  999
 1769 100 100  33  33  33  33  33  33 167 167 167 100  999
 1770  83  83 116 116 116  50  50  50  83  83  83  83  996
 1771 100 100  33  33  33 100 100 100 100 100 100 100  999
 1772 113 113  83  83  83  67  67  67  70  70  70 113  999
 1773 303 303  17  17  17  13  13  13   0   0   0 303  999
 1774 310 310  13  13  13   7   7   7   3   3   3 310  999
 1775 327 327   3   3   3   3   3   3   0   0   0 327  999
 1776 330 330   0   0   0   3   3   3   0   0   0 330  999
 1777  80  80  80  81  81  81  75  75  75  98  98  98 1002
 1778  50  50 113 113 113 153 153 153  17  17  17  50  999
 1779  27  27 150 150 150 116 116 116  40  40  40  27  999
 1780 163 163  52  52  52  67  67  67  52  52  52 163 1002
 1781  55  55  55  55  55 166 166 166  57  57  57  55  999
 1782  47  47  27  27  27 213 213 213  47  47  47  47 1002
 1783 103 103  77  77  77  77  77  77  77  77  77 103 1002
 1784 110 110  43  43  43 173 173 173   7   7   7 110  999
 1785  10  10 307 307 307  13  13  13   3   3   3  10  999
 1786  87  87  80  80  80  80  80  80  87  87  87  87 1002
 1787 210 210  90  90  90   0   0   0  33  33  33 210  999
 1788 166 166  67  67  67  17  17  17  83  83  83 166  999
 1789  37  37  90  90  90  50  50  50 156 156 156  37  999
 1790 157 157  53  53  53  30  30  30  93  93  93 157  999
 1791 160 160  53  53  53  30  30  30  90  90  90 160  999
 1792   0   0   0  10  90 266 267 267  90  10   0   0 1000
 1793  77  77  80  80  80  80  80  80  97  97  97  77 1002
 1794 100 100   0   0   0   0   0   0 233 233 233 100  999
 1795  62  82  79  75  81  78  87 123 104  57  88  82  998
 1796   0   0   0 207 235   0   0   0   0 293   0 265 1000
 1797  82  74  86  78  86  89  89  93  82  93  78  70 1000
 1798  40  40  80  80  80 120 120 120  93  93  93  40  999
 1799 165 165   9   9   9  94  94  94  65  65  65 165  999
 1800 163 163  12  12  12  95  95  95  63  63  63 163  999
 1801 160 160  17  17  17  92  92  92  65  65  65 160 1002
 1802 304 304  17  17  17   5   5   5   7   7   7 304  999
 1803  27  27 140 140 140   0   0   0 166 166 166  27  999
 1804 153 153   0   0   0   0   0   0 180 180 180 153  999
 1805 120 120 120 120 120  93  93  93   0   0   0 120  999
 1806  33  33  33  33  33 100 100 100 167 167 167  33  999
 1807   0   0   0   0   0 300 300 300  33  33  33   0  999
 1808 113 113  77  77  77 116 116 116  27  27  27 113  999
 1809  70  70  67  67  67 113 113 113  83  83  83  70  999
 1810  75  75  75  75  75 100 100 100 100  75  75  75 1000
 1811   0   0 100 100 100 133 133 133 100 100 100   0  999
 1812  91  56  62  67  85  77  78 134  69 113  90  78 1000
 1813  87  87 133 133 133  47  47  47  67  67  67  87 1002
 1814 216 216  50  50  50   0   0   0  67  67  67 216  999
 1815   7   7   7   7   7 312 312 312   7   7   7   7  999
 1816   0   0   0   0   0 273 273 273  60  60  60   0  999
 1817 111 111 111 111 111 111 111 111   0   0   0 111  999
 1818   0   0   7   7   7  23  23  23 303 303 303   0  999
 1819 300 300  33  33  33   0   0   0   0   0   0 300  999
 1820  87  87  73  73  73 100 100 100  73  73  73  87  999
 1821 133 133 133 133 133  67  67  67   0   0   0 133  999
 1822  27   0   0   0   0   0   0   0   0  38 584 351 1000
 1823  91  91  91  91  91  91  91  91  91  91  91   0 1001
 1824  19   0   0   0   0   0   0   0   0  13 613 355 1000
 1825  37  37 111 111 111  74  74  74 111 111 111  37  999
 1826 266 266  67  67  67   0   0   0   0   0   0 266  999
 1827 233 233 100 100 100   0   0   0   0   0   0 233  999
 1828   0   0   7   7   7 163 163 163 163 163 163   0  999
 1829  50  50  83  83  83 163 163 163  37  37  37  50  999
 1830 143 143  43  43  43  27  27  27 120 120 120 143  999
 1831  93  93  80  80  80  80  80  80  80  80  80  93  999
 1832 166 166  33  33  33  67  67  67  67  67  67 166  999
 1833  77  77  77  77  77  80  80  80 100 100 100  77 1002
 1834  37  37 111 111 111 111 111 111  74  74  74  37  999
 1835 152 152 166 166 166   0   0   0  16  16  16 152 1002
 1836 133 133 100 100 100  33  33  33  67  67  67 133  999
 1837 116 116  50  50  50 100 100 100  67  67  67 116  999
 1838   0   0 303 303 303   0   0   0  30  30  30   0  999
 1839 127 127  80  80  80 127 127 127   0   0   0 127 1002
 1840 200 200 100   0   0   0   0   0   0 100 200 200 1000
 1841 156  35 147 150   1   0  72 132   0 128 103  76 1000
 1842   7   7 323 323 323   3   3   3   0   0   0   7  999
 1843  70  70  36 108  70 208  32 216  70   9  41  70 1000
 1844  87  74  85  80  87  86  88  94  87  83  75  75 1001
 1845 156 156  53  53  53  77  77  77  47  47  47 156  999
 1846 283 283  20  20  20   5   5   5  25  25  25 283  999
 1847  40  40 100 100 100  67  67  67 126 126 126  40  999
 1848  83  83 116 116 116  67  67  67  67  67  67  83  999
 1849 111 111  74  74  74  74  74  74  74  74  74 111  999
 1850 223 223 110 110 110   0   0   0   0   0   0 223  999
 1851  26  27 125 150 156  19  27  31  77 127 118 116  999
 1852  47  40 162  57  42  89 104  74  85 152 105  43 1000
 1853   0   0  67  67  67 200 200 200  67  67  67   0 1002
 1854  71  70  86  82  83  77  81 105 102  77  96  70 1000
 1855  82 164 136 115 119  69  99  57  33  58  43  25 1000
 1856 127  33 281  98  46  57 102  87   2 124  29  14 1000
 1857 110  72 158  49  73  43 199  64  29 101  66  36 1000
 1858  80  97 101 113 111  94  80  88  44  90  59  43 1000
 1859  95  79  81  76  84  75  87  91  91  82  77  82 1000
 1860  70  70  88  88  88 115 115 115  61  61  61  70 1002
 1861  63  63  60  60  60 113 113 113  97  97  97  63  999
 1862  43  43  43  43  43  43  43  43 204 204 204  43  999
 1863  80  80  80  80  80  93  93  93  80  80  80  80  999
 1864  81  81  81  81  81  81  81  81  89  89  89  81  996
 1865  67  67 166 166 166  33  33  33  67  67  67  67  999
 1866  53  53  53  53  53  53  53  53 174 174 174  53  999
 1867  81  81  25  25  25 153 153 153  75  75  75  81 1002
 1868  20  20   7   7   7 299 299 299   7   7   7  20  999
 1869 140 140  73  73  73  57  57  57  63  63  63 140  999
 1870  55  55  81  81  81 156 156 156  42  42  42  55 1002
 1871  47  47  83  83  83 120 120 120  83  83  83  47  999
 1872   0 161   0   0 257 218 110  24 162   2   9  57 1000
 1873  31  31  85  85  85 133 133 133  85  85  85  31 1002
 1874 100 100  77  77  77  80  80  80  77  77  77 100 1002
 1875 221 221   3   3   3  24  24  24  85  85  85 221  999
 1876  97  97  80  80  80  80  80  80  77  77  77  97 1002
 1877   0   0  67  67  67 266 266 266   0   0   0   0  999
 1878  67  67   0   0   0   0   0   0 266 266 266  67  999
 1879   3   3 324 324 324   3   3   3   3   3   3   3  999
 1880   0   0 150 150 150   0   0   0 183 183 183   0  999
 1881  37  37 146 146 146  87  87  87  63  63  63  37  999
 1882 125 125  28  28  28  56  56  56 125 125 125 125 1002
 1883   0   0   0   0  50 150 300 350 150   0   0   0 1000
 1884  83  83 116 116 116  33  33  33 100 100 100  83  996
 1885  33  33 267 267 267  33  33  33   0   0   0  33  999
 1886  60  60  60  60  60  60  60  60 153 153 153  60  999
 1887 140 140 126 126 126  47  47  47  20  20  20 140  999
 1888 100 100  73  73  73  87  87  87  73  73  73 100  999
 1889 106 106  83  83  83  72  72  72  72  72  72 106  999
